date,vessel,year,base_rate,true_rate,true_delta,pred_delta,tuned_thresh,decision,retained,dir_correct,cost_spot,cost_ficos,net_savings
2022-05-27,supramax,2022,33772.0,33290.0,-482.0,-312.1158700564257,-114.79591836734693,WAIT,True,True,675440.0,668300.0,7140.0
2022-05-30,supramax,2022,33290.0,32655.0,-635.0,-362.6075326342879,-114.79591836734693,WAIT,True,True,665800.0,655600.0,10200.0
2022-05-31,supramax,2022,32655.0,31939.0,-716.0,-501.6353370261217,-114.79591836734693,WAIT,True,True,653100.0,641280.0,11820.0
2022-06-02,supramax,2022,31939.0,31732.0,-207.0,-573.4619439831449,-114.79591836734693,WAIT,True,True,638780.0,637140.0,1640.0
2022-06-03,supramax,2022,31732.0,30684.0,-1048.0,-281.61541533645345,-114.79591836734693,WAIT,True,True,634640.0,616180.0,18460.0
2022-06-07,supramax,2022,30684.0,30322.0,-362.0,-209.23202923836757,-114.79591836734693,WAIT,True,True,613680.0,608940.0,4740.0
2022-06-08,supramax,2022,30322.0,29629.0,-693.0,-214.31339810650425,-114.79591836734693,WAIT,True,True,606440.0,595080.0,11360.0
2022-06-09,supramax,2022,29629.0,28979.0,-650.0,-146.1890092639227,-114.79591836734693,WAIT,True,True,592580.0,582080.0,10500.0
2022-06-10,supramax,2022,28979.0,28654.0,-325.0,-142.21027752665796,-114.79591836734693,WAIT,True,True,579580.0,575580.0,4000.0
2022-06-13,supramax,2022,28654.0,28494.0,-160.0,158.9097761512502,-114.79591836734693,SPOT_INDEX,False,False,573080.0,573080.0,0.0
2022-06-14,supramax,2022,28494.0,28506.0,12.0,322.4138867834246,-114.79591836734693,SPOT_INDEX,False,True,569880.0,569880.0,0.0
2022-06-15,supramax,2022,28506.0,28600.0,94.0,409.23694051721395,-114.79591836734693,SPOT_INDEX,False,True,570120.0,570120.0,0.0
2022-06-16,supramax,2022,28600.0,28462.0,-138.0,400.5250274656131,-114.79591836734693,SPOT_INDEX,False,False,572000.0,572000.0,0.0
2022-06-17,supramax,2022,28462.0,28491.0,29.0,97.9641959320138,-114.79591836734693,SPOT_INDEX,False,True,569240.0,569240.0,0.0
2022-06-20,supramax,2022,28491.0,28443.0,-48.0,132.989777271818,-114.79591836734693,SPOT_INDEX,False,False,569820.0,569820.0,0.0
2022-06-21,supramax,2022,28443.0,28270.0,-173.0,-76.59041913141189,-114.79591836734693,SPOT_INDEX,False,True,568860.0,568860.0,0.0
2022-06-22,supramax,2022,28270.0,28073.0,-197.0,-83.98889681172228,-114.79591836734693,SPOT_INDEX,False,True,565400.0,565400.0,0.0
2022-06-23,supramax,2022,28073.0,27762.0,-311.0,-97.63143755088606,-114.79591836734693,SPOT_INDEX,False,True,561460.0,561460.0,0.0
2022-06-24,supramax,2022,27762.0,27653.0,-109.0,-323.1487035069604,-114.79591836734693,WAIT,True,True,555240.0,555560.0,-320.0
2022-06-27,supramax,2022,27653.0,27085.0,-568.0,-73.65589540097444,-114.79591836734693,SPOT_INDEX,False,True,553060.0,553060.0,0.0
2022-06-28,supramax,2022,27085.0,26187.0,-898.0,-424.38399108843555,-114.79591836734693,WAIT,True,True,541700.0,526240.0,15460.0
2022-06-29,supramax,2022,26187.0,25197.0,-990.0,-468.7137590682241,-114.79591836734693,WAIT,True,True,523740.0,506440.0,17300.0
2022-06-30,supramax,2022,25197.0,25212.0,15.0,-240.951988253424,-114.79591836734693,WAIT,True,False,503940.0,506740.0,-2800.0
2022-07-01,supramax,2022,25212.0,25013.0,-199.0,-177.06189103266553,-114.79591836734693,WAIT,True,True,504240.0,502760.0,1480.0
2022-07-04,supramax,2022,25013.0,24714.0,-299.0,-246.98225203000732,-114.79591836734693,WAIT,True,True,500260.0,496780.0,3480.0
2022-07-05,supramax,2022,24714.0,24544.0,-170.0,-409.4689549707709,-114.79591836734693,WAIT,True,True,494280.0,493380.0,900.0
2022-07-06,supramax,2022,24544.0,23911.0,-633.0,-22.57917102753167,-114.79591836734693,SPOT_INDEX,False,True,490880.0,490880.0,0.0
2022-07-07,supramax,2022,23911.0,23507.0,-404.0,-222.74796460465743,-114.79591836734693,WAIT,True,True,478220.0,472640.0,5580.0
2022-07-08,supramax,2022,23507.0,23262.0,-245.0,-225.15721916109135,-114.79591836734693,WAIT,True,True,470140.0,467740.0,2400.0
2022-07-11,supramax,2022,23262.0,22883.0,-379.0,-117.18323206137121,-114.79591836734693,WAIT,True,True,465240.0,460160.0,5080.0
2022-07-12,supramax,2022,22883.0,22627.0,-256.0,38.993565112289055,-114.79591836734693,SPOT_INDEX,False,False,457660.0,457660.0,0.0
2022-07-13,supramax,2022,22627.0,22410.0,-217.0,98.25864057239701,-114.79591836734693,SPOT_INDEX,False,False,452540.0,452540.0,0.0
2022-07-14,supramax,2022,22410.0,22333.0,-77.0,29.37823222015936,-114.79591836734693,SPOT_INDEX,False,False,448200.0,448200.0,0.0
2022-07-15,supramax,2022,22333.0,22377.0,44.0,120.16533628746961,-114.79591836734693,SPOT_INDEX,False,True,446660.0,446660.0,0.0
2022-07-18,supramax,2022,22377.0,22408.0,31.0,-159.37878834081621,-114.79591836734693,WAIT,True,False,447540.0,450660.0,-3120.0
2022-07-19,supramax,2022,22408.0,22876.0,468.0,-137.5922615621984,-114.79591836734693,WAIT,True,False,448160.0,460020.0,-11860.0
2022-07-20,supramax,2022,22876.0,23158.0,282.0,100.68313790573372,-114.79591836734693,SPOT_INDEX,False,True,457520.0,457520.0,0.0
2022-07-21,supramax,2022,23158.0,23425.0,267.0,114.80399039355915,-114.79591836734693,SPOT_INDEX,False,True,463160.0,463160.0,0.0
2022-07-22,supramax,2022,23425.0,23604.0,179.0,145.62281790875,-114.79591836734693,SPOT_INDEX,False,True,468500.0,468500.0,0.0
2022-07-25,supramax,2022,23604.0,23559.0,-45.0,157.97703656626464,-114.79591836734693,SPOT_INDEX,False,False,472080.0,472080.0,0.0
2022-07-26,supramax,2022,23559.0,23109.0,-450.0,-63.66061974545384,-114.79591836734693,SPOT_INDEX,False,True,471180.0,471180.0,0.0
2022-07-27,supramax,2022,23109.0,22784.0,-325.0,-332.6426396673776,-114.79591836734693,WAIT,True,True,462180.0,458180.0,4000.0
2022-07-28,supramax,2022,22784.0,22284.0,-500.0,-344.8211159861237,-114.79591836734693,WAIT,True,True,455680.0,448180.0,7500.0
2022-07-29,supramax,2022,22284.0,21717.0,-567.0,-333.73842652558216,-114.79591836734693,WAIT,True,True,445680.0,436840.0,8840.0
2022-08-01,supramax,2022,21717.0,21141.0,-576.0,-432.1544965466156,-114.79591836734693,WAIT,True,True,434340.0,425320.0,9020.0
2022-08-02,supramax,2022,21141.0,19912.0,-1229.0,-396.34974315200253,-114.79591836734693,WAIT,True,True,422820.0,400740.0,22080.0
2022-08-03,supramax,2022,19912.0,19161.0,-751.0,-174.32641241455542,-114.79591836734693,WAIT,True,True,398240.0,385720.0,12520.0
2022-08-04,supramax,2022,19161.0,18661.0,-500.0,-162.0354124145554,-114.79591836734693,WAIT,True,True,383220.0,375720.0,7500.0
2022-08-05,supramax,2022,18661.0,17549.0,-1112.0,107.27372713232275,-114.79591836734693,SPOT_INDEX,False,False,373220.0,373220.0,0.0
2022-08-08,supramax,2022,17549.0,17258.0,-291.0,447.0848668159797,-114.79591836734693,SPOT_INDEX,False,False,350980.0,350980.0,0.0
2022-08-09,supramax,2022,17258.0,16972.0,-286.0,570.0105601449033,-114.79591836734693,SPOT_INDEX,False,False,345160.0,345160.0,0.0
2022-08-10,supramax,2022,16972.0,16861.0,-111.0,557.4800937483068,-114.79591836734693,SPOT_INDEX,False,False,339440.0,339440.0,0.0
2022-08-11,supramax,2022,16861.0,16862.0,1.0,267.4701812406289,-114.79591836734693,SPOT_INDEX,False,True,337220.0,337220.0,0.0
2022-08-12,supramax,2022,16862.0,17111.0,249.0,123.95539796655848,-114.79591836734693,SPOT_INDEX,False,True,337240.0,337240.0,0.0
2022-08-16,supramax,2022,17111.0,17279.0,168.0,343.1820507556323,-114.79591836734693,SPOT_INDEX,False,True,342220.0,342220.0,0.0
2022-08-17,supramax,2022,17279.0,17913.0,634.0,323.7872130167891,-114.79591836734693,SPOT_INDEX,False,True,345580.0,345580.0,0.0
2022-08-18,supramax,2022,17913.0,18493.0,580.0,66.41043337378693,-114.79591836734693,SPOT_INDEX,False,True,358260.0,358260.0,0.0
2022-08-19,supramax,2022,18493.0,18839.0,346.0,69.75139830193203,-114.79591836734693,SPOT_INDEX,False,True,369860.0,369860.0,0.0
2022-08-22,supramax,2022,18839.0,19277.0,438.0,66.6172510886158,-114.79591836734693,SPOT_INDEX,False,True,376780.0,376780.0,0.0
2022-08-23,supramax,2022,19277.0,19570.0,293.0,68.41609263378088,-114.79591836734693,SPOT_INDEX,False,True,385540.0,385540.0,0.0
2022-08-24,supramax,2022,19570.0,19619.0,49.0,69.82323430721088,-114.79591836734693,SPOT_INDEX,False,True,391400.0,391400.0,0.0
2022-08-25,supramax,2022,19619.0,19239.0,-380.0,-116.93780553601007,-114.79591836734693,WAIT,True,True,392380.0,387280.0,5100.0
2022-08-26,supramax,2022,19239.0,18917.0,-322.0,-339.7904875340001,-114.79591836734693,WAIT,True,True,384780.0,380840.0,3940.0
2022-08-29,supramax,2022,18917.0,18372.0,-545.0,-355.2687277841542,-114.79591836734693,WAIT,True,True,378340.0,369940.0,8400.0
2022-08-30,supramax,2022,18372.0,17525.0,-847.0,-364.2836010473529,-114.79591836734693,WAIT,True,True,367440.0,353000.0,14440.0
2022-08-31,supramax,2022,17525.0,16859.0,-666.0,-509.99848190162015,-114.79591836734693,WAIT,True,True,350500.0,339680.0,10820.0
2022-09-01,supramax,2022,16859.0,16467.0,-392.0,-498.79295558583067,-114.79591836734693,WAIT,True,True,337180.0,331840.0,5340.0
2022-09-02,supramax,2022,16467.0,16204.0,-263.0,-415.56422280805674,-114.79591836734693,WAIT,True,True,329340.0,326580.0,2760.0
2022-09-05,supramax,2022,16204.0,16204.0,0.0,-371.6950601330116,-114.79591836734693,WAIT,True,False,324080.0,326580.0,-2500.0
2022-09-06,supramax,2022,16204.0,16340.0,136.0,-164.74529163787196,-114.79591836734693,WAIT,True,False,324080.0,329300.0,-5220.0
2022-09-07,supramax,2022,16340.0,16245.0,-95.0,128.41802726184295,-114.79591836734693,SPOT_INDEX,False,False,326800.0,326800.0,0.0
2022-09-08,supramax,2022,16245.0,16083.0,-162.0,-198.53176444352846,-114.79591836734693,WAIT,True,True,324900.0,324160.0,740.0
2022-09-13,supramax,2022,16083.0,16351.0,268.0,-163.48646966138818,-114.79591836734693,WAIT,True,False,321660.0,329520.0,-7860.0
2022-09-14,supramax,2022,16351.0,16715.0,364.0,119.83415951007173,-114.79591836734693,SPOT_INDEX,False,True,327020.0,327020.0,0.0
2022-09-15,supramax,2022,16715.0,16854.0,139.0,119.36161108166868,-114.79591836734693,SPOT_INDEX,False,True,334300.0,334300.0,0.0
2022-09-16,supramax,2022,16854.0,16994.0,140.0,75.83635332781645,-114.79591836734693,SPOT_INDEX,False,True,337080.0,337080.0,0.0
2022-09-19,supramax,2022,16994.0,17078.0,84.0,97.60458473475963,-114.79591836734693,SPOT_INDEX,False,True,339880.0,339880.0,0.0
2022-09-20,supramax,2022,17078.0,17482.0,404.0,51.41009974321801,-114.79591836734693,SPOT_INDEX,False,True,341560.0,341560.0,0.0
2022-09-21,supramax,2022,17482.0,17867.0,385.0,198.104025293195,-114.79591836734693,SPOT_INDEX,False,True,349640.0,349640.0,0.0
2022-09-22,supramax,2022,17867.0,18285.0,418.0,93.3652538304989,-114.79591836734693,SPOT_INDEX,False,True,357340.0,357340.0,0.0
2022-09-23,supramax,2022,18285.0,18412.0,127.0,85.94892397618003,-114.79591836734693,SPOT_INDEX,False,True,365700.0,365700.0,0.0
2022-09-26,supramax,2022,18412.0,18519.0,107.0,38.68910421305642,-114.79591836734693,SPOT_INDEX,False,True,368240.0,368240.0,0.0
2022-09-27,supramax,2022,18519.0,18707.0,188.0,11.54124609875861,-114.79591836734693,SPOT_INDEX,False,True,370380.0,370380.0,0.0
2022-09-28,supramax,2022,18707.0,18570.0,-137.0,68.11427491134842,-114.79591836734693,SPOT_INDEX,False,False,374140.0,374140.0,0.0
2022-09-29,supramax,2022,18570.0,18392.0,-178.0,-70.74045654825808,-114.79591836734693,SPOT_INDEX,False,True,371400.0,371400.0,0.0
2022-09-30,supramax,2022,18392.0,18218.0,-174.0,-72.27089659127536,-114.79591836734693,SPOT_INDEX,False,True,367840.0,367840.0,0.0
2022-10-04,supramax,2022,18218.0,18192.0,-26.0,-95.62392657440964,-114.79591836734693,SPOT_INDEX,False,True,364360.0,364360.0,0.0
2022-10-05,supramax,2022,18192.0,18027.0,-165.0,-121.98919798023418,-114.79591836734693,WAIT,True,True,363840.0,363040.0,800.0
2022-10-06,supramax,2022,18027.0,18052.0,25.0,-81.28242937652763,-114.79591836734693,SPOT_INDEX,False,False,360540.0,360540.0,0.0
2022-10-07,supramax,2022,18052.0,17958.0,-94.0,-134.51259674004993,-114.79591836734693,WAIT,True,True,361040.0,361660.0,-620.0
2022-10-11,supramax,2022,17958.0,17784.0,-174.0,-75.82583656480185,-114.79591836734693,SPOT_INDEX,False,True,359160.0,359160.0,0.0
2022-10-12,supramax,2022,17784.0,17659.0,-125.0,-90.10987185974436,-114.79591836734693,SPOT_INDEX,False,True,355680.0,355680.0,0.0
2022-10-13,supramax,2022,17659.0,17625.0,-34.0,-90.98341654671538,-114.79591836734693,SPOT_INDEX,False,True,353180.0,353180.0,0.0
2022-10-14,supramax,2022,17625.0,17716.0,91.0,-93.64990702236946,-114.79591836734693,SPOT_INDEX,False,False,352500.0,352500.0,0.0
2022-10-17,supramax,2022,17716.0,17794.0,78.0,-62.606662749638424,-114.79591836734693,SPOT_INDEX,False,False,354320.0,354320.0,0.0
2022-10-18,supramax,2022,17794.0,17783.0,-11.0,-18.66264041123386,-114.79591836734693,SPOT_INDEX,False,True,355880.0,355880.0,0.0
2022-10-19,supramax,2022,17783.0,17780.0,-3.0,-158.62931146935017,-114.79591836734693,WAIT,True,True,355660.0,358100.0,-2440.0
2022-10-20,supramax,2022,17780.0,17615.0,-165.0,-156.75577683505438,-114.79591836734693,WAIT,True,True,355600.0,354800.0,800.0
2022-10-21,supramax,2022,17615.0,17485.0,-130.0,-87.8634473585445,-114.79591836734693,SPOT_INDEX,False,True,352300.0,352300.0,0.0
2022-10-24,supramax,2022,17485.0,17278.0,-207.0,-88.42438809353415,-114.79591836734693,SPOT_INDEX,False,True,349700.0,349700.0,0.0
2022-10-25,supramax,2022,17278.0,17090.0,-188.0,-100.47256457436528,-114.79591836734693,SPOT_INDEX,False,True,345560.0,345560.0,0.0
2022-10-26,supramax,2022,17090.0,16477.0,-613.0,-94.0521392859829,-114.79591836734693,SPOT_INDEX,False,True,341800.0,341800.0,0.0
2022-10-27,supramax,2022,16477.0,15981.0,-496.0,-428.33764813703584,-114.79591836734693,WAIT,True,True,329540.0,322120.0,7420.0
2022-10-28,supramax,2022,15981.0,16065.0,84.0,-455.35143405052406,-114.79591836734693,WAIT,True,False,319620.0,323800.0,-4180.0
2022-10-31,supramax,2022,16065.0,14622.0,-1443.0,-48.37640578870333,-114.79591836734693,SPOT_INDEX,False,True,321300.0,321300.0,0.0
2022-11-02,supramax,2022,14622.0,14235.0,-387.0,-477.3357349457165,-114.79591836734693,WAIT,True,True,292440.0,287200.0,5240.0
2022-11-03,supramax,2022,14235.0,13927.0,-308.0,-241.30602846171783,-114.79591836734693,WAIT,True,True,284700.0,281040.0,3660.0
2022-11-04,supramax,2022,13927.0,13599.0,-328.0,-367.3459834476852,-114.79591836734693,WAIT,True,True,278540.0,274480.0,4060.0
2022-11-07,supramax,2022,13599.0,13286.0,-313.0,-189.4579317891525,-114.79591836734693,WAIT,True,True,271980.0,268220.0,3760.0
2022-11-08,supramax,2022,13286.0,13178.0,-108.0,-401.5931644825325,-114.79591836734693,WAIT,True,True,265720.0,266060.0,-340.0
2022-11-09,supramax,2022,13178.0,13084.0,-94.0,-212.63918269926089,-114.79591836734693,WAIT,True,True,263560.0,264180.0,-620.0
2022-11-10,supramax,2022,13084.0,13000.0,-84.0,-191.9313354614912,-114.79591836734693,WAIT,True,True,261680.0,262500.0,-820.0
2022-11-11,supramax,2022,13000.0,13074.0,74.0,-154.17176341505342,-114.79591836734693,WAIT,True,False,260000.0,263980.0,-3980.0
2022-11-14,supramax,2022,13074.0,12839.0,-235.0,19.43601347391457,-114.79591836734693,SPOT_INDEX,False,False,261480.0,261480.0,0.0
2022-11-15,supramax,2022,12839.0,12568.0,-271.0,-260.6235124648463,-114.79591836734693,WAIT,True,True,256780.0,253860.0,2920.0
2022-11-16,supramax,2022,12568.0,12589.0,21.0,-270.584965113307,-114.79591836734693,WAIT,True,False,251360.0,254280.0,-2920.0
2022-11-17,supramax,2022,12589.0,12440.0,-149.0,-24.430108765636678,-114.79591836734693,SPOT_INDEX,False,True,251780.0,251780.0,0.0
2022-11-18,supramax,2022,12440.0,12758.0,318.0,-97.2847907528451,-114.79591836734693,SPOT_INDEX,False,False,248800.0,248800.0,0.0
2022-11-21,supramax,2022,12758.0,12805.0,47.0,71.42878294904857,-114.79591836734693,SPOT_INDEX,False,True,255160.0,255160.0,0.0
2022-11-22,supramax,2022,12805.0,12937.0,132.0,50.651322347306106,-114.79591836734693,SPOT_INDEX,False,True,256100.0,256100.0,0.0
2022-11-23,supramax,2022,12937.0,13065.0,128.0,73.16115402949106,-114.79591836734693,SPOT_INDEX,False,True,258740.0,258740.0,0.0
2022-11-24,supramax,2022,13065.0,13280.0,215.0,18.31387794553477,-114.79591836734693,SPOT_INDEX,False,True,261300.0,261300.0,0.0
2022-11-25,supramax,2022,13280.0,13318.0,38.0,71.01772057089009,-114.79591836734693,SPOT_INDEX,False,True,265600.0,265600.0,0.0
2022-11-28,supramax,2022,13318.0,13379.0,61.0,-23.10808102383389,-114.79591836734693,SPOT_INDEX,False,False,266360.0,266360.0,0.0
2022-11-29,supramax,2022,13379.0,13255.0,-124.0,0.4413990687299355,-114.79591836734693,SPOT_INDEX,False,False,267580.0,267580.0,0.0
2022-11-30,supramax,2022,13255.0,13164.0,-91.0,-42.73560395347744,-114.79591836734693,SPOT_INDEX,False,True,265100.0,265100.0,0.0
2022-12-01,supramax,2022,13164.0,13158.0,-6.0,-31.32277882271787,-114.79591836734693,SPOT_INDEX,False,True,263280.0,263280.0,0.0
2022-12-02,supramax,2022,13158.0,13184.0,26.0,-13.639699259945122,-114.79591836734693,SPOT_INDEX,False,False,263160.0,263160.0,0.0
2022-12-05,supramax,2022,13184.0,13213.0,29.0,8.335698822756283,-114.79591836734693,SPOT_INDEX,False,True,263680.0,263680.0,0.0
2022-12-06,supramax,2022,13213.0,13366.0,153.0,22.692836315027797,-114.79591836734693,SPOT_INDEX,False,True,264260.0,264260.0,0.0
2022-12-07,supramax,2022,13366.0,13445.0,79.0,71.1184652006436,-114.79591836734693,SPOT_INDEX,False,True,267320.0,267320.0,0.0
2022-12-08,supramax,2022,13445.0,13392.0,-53.0,52.31984198089239,-114.79591836734693,SPOT_INDEX,False,False,268900.0,268900.0,0.0
2022-12-09,supramax,2022,13392.0,13511.0,119.0,-24.969308570259695,-114.79591836734693,SPOT_INDEX,False,False,267840.0,267840.0,0.0
2022-12-12,supramax,2022,13511.0,13404.0,-107.0,77.05210133859319,-114.79591836734693,SPOT_INDEX,False,False,270220.0,270220.0,0.0
2022-12-13,supramax,2022,13404.0,13327.0,-77.0,-64.41501967417713,-114.79591836734693,SPOT_INDEX,False,True,268080.0,268080.0,0.0
2022-12-14,supramax,2022,13327.0,13411.0,84.0,-29.41277062732872,-114.79591836734693,SPOT_INDEX,False,False,266540.0,266540.0,0.0
2022-12-15,supramax,2022,13411.0,13966.0,555.0,22.780566303723962,-114.79591836734693,SPOT_INDEX,False,True,268220.0,268220.0,0.0
2022-12-16,supramax,2022,13966.0,13900.0,-66.0,70.31471035459712,-114.79591836734693,SPOT_INDEX,False,False,279320.0,279320.0,0.0
2022-12-19,supramax,2022,13900.0,14100.0,200.0,-32.88857110617725,-114.79591836734693,SPOT_INDEX,False,False,278000.0,278000.0,0.0
2022-12-20,supramax,2022,14100.0,14022.0,-78.0,44.95273341251448,-114.79591836734693,SPOT_INDEX,False,False,282000.0,282000.0,0.0
2022-12-21,supramax,2022,14022.0,13528.0,-494.0,-59.66723648830489,-114.79591836734693,SPOT_INDEX,False,True,280440.0,280440.0,0.0
2022-12-22,supramax,2022,13528.0,13416.0,-112.0,-143.24302497517294,-114.79591836734693,WAIT,True,True,270560.0,270820.0,-260.0
2022-12-23,supramax,2022,13416.0,12175.0,-1241.0,-64.03372489214101,-114.79591836734693,SPOT_INDEX,False,True,268320.0,268320.0,0.0
2022-01-03,handy,2022,22868.0,22723.0,-145.0,-106.96867230785293,-69.89795918367346,WAIT,True,True,457360.0,456960.0,400.0
2022-01-04,handy,2022,22723.0,22104.0,-619.0,-119.65905374359663,-69.89795918367346,WAIT,True,True,454460.0,444580.0,9880.0
2022-01-05,handy,2022,22104.0,21691.0,-413.0,-156.32695188129992,-69.89795918367346,WAIT,True,True,442080.0,436320.0,5760.0
2022-01-06,handy,2022,21691.0,21479.0,-212.0,-168.12248369773195,-69.89795918367346,WAIT,True,True,433820.0,432080.0,1740.0
2022-01-07,handy,2022,21479.0,21095.0,-384.0,-156.37096757007362,-69.89795918367346,WAIT,True,True,429580.0,424400.0,5180.0
2022-01-10,handy,2022,21095.0,20221.0,-874.0,-49.120153581731756,-69.89795918367346,SPOT_INDEX,False,True,421900.0,421900.0,0.0
2022-01-11,handy,2022,20221.0,19951.0,-270.0,379.8047938494831,-69.89795918367346,SPOT_INDEX,False,False,404420.0,404420.0,0.0
2022-01-12,handy,2022,19951.0,19870.0,-81.0,394.7464220184084,-69.89795918367346,SPOT_INDEX,False,False,399020.0,399020.0,0.0
2022-01-13,handy,2022,19870.0,19321.0,-549.0,442.27694401033733,-69.89795918367346,SPOT_INDEX,False,False,397400.0,397400.0,0.0
2022-01-14,handy,2022,19321.0,19045.0,-276.0,378.60424653913054,-69.89795918367346,SPOT_INDEX,False,False,386420.0,386420.0,0.0
2022-01-17,handy,2022,19045.0,18447.0,-598.0,199.5714608121808,-69.89795918367346,SPOT_INDEX,False,False,380900.0,380900.0,0.0
2022-01-18,handy,2022,18447.0,18012.0,-435.0,389.7301662623602,-69.89795918367346,SPOT_INDEX,False,False,368940.0,368940.0,0.0
2022-01-19,handy,2022,18012.0,17662.0,-350.0,388.5743310099887,-69.89795918367346,SPOT_INDEX,False,False,360240.0,360240.0,0.0
2022-01-20,handy,2022,17662.0,17574.0,-88.0,380.5426362543086,-69.89795918367346,SPOT_INDEX,False,False,353240.0,353240.0,0.0
2022-01-21,handy,2022,17574.0,17418.0,-156.0,192.73520979112655,-69.89795918367346,SPOT_INDEX,False,False,351480.0,351480.0,0.0
2022-01-24,handy,2022,17418.0,17316.0,-102.0,433.52298539193004,-69.89795918367346,SPOT_INDEX,False,False,348360.0,348360.0,0.0
